author,url_identifier,type,subject,campus,date_issued,language,title,department,peerreviewed
"Pan, Shaowu",https://hdl.handle.net/2027.42/168008,Thesis,Engineering,,2021,en_US,Robust and Interpretable Learning for Operator-Theoretic Modeling of Non-linear Dynamics,Dissertations and Theses (Ph.D. and Master's),
University of Michigan. Office of Multi-Ethnic Student Affairs.,https://hdl.handle.net/2027.42/169023,Archival Material,,,2021,,"Revisions, 2011",Office of Multi-Ethnic Student Affairs (University of Michigan) records,
Huron River Watershed Council.,https://hdl.handle.net/2027.42/167664,Archival Material,,,2021,,Digital Materials,Huron River Watershed Council Records,
University of Michigan. Office of Multi-Ethnic Student Affairs.,https://hdl.handle.net/2027.42/169045,Archival Material,,,2021,,"ONE Campus Challenge, circa 2010",Office of Multi-Ethnic Student Affairs (University of Michigan) records,
University of Michigan. Office of Multi-Ethnic Student Affairs.,https://hdl.handle.net/2027.42/169067,Archival Material,,,2021,,"Detroit Partnership, 2011",Office of Multi-Ethnic Student Affairs (University of Michigan) records,
University of Michigan. Center for the History of Medicine.,https://hdl.handle.net/2027.42/167309,Archival Material,,,2021,,Disc 3 of 3,Center for the History of Medicine (University of Michigan) Oral History Interviews,
"Magnaghi, Russell M.",https://hdl.handle.net/2027.42/167592,Archival Material,,,2021,,Transcript,Russell M. Magnaghi collection,
"Cabrera-Haro, Lilian",https://hdl.handle.net/2027.42/167993,Thesis,Social Sciences,,2021,en_US,Asymmetrical Learning of Win and Loss Associations: Individual Differences and Task Effects,Dissertations and Theses (Ph.D. and Master's),
"Sanderson, Mimi",https://hdl.handle.net/2027.42/167183,Archival Material,,Ann Arbor,2021,en_US,"The Parishfield Community Brighton, Michigan and Detroit: A Story of Community","Assorted Organizations, Individuals, Events, Publications, and Other Collections",
"University of Michigan. College of Literature, Science, and the Arts.",https://hdl.handle.net/2027.42/168878,Archival Material,,,2021,,Economics,"College of Literature, Science and the Arts records and publications",
"Wine, Sherwin T.",https://hdl.handle.net/2027.42/167684,Archival Material,,,2021,,"Rabbi Wine at the Triangle Chapter of Humanistic Judaism, September 12, 2003",Sherwin T. Wine papers,
University of Michigan. Office of Multi-Ethnic Student Affairs.,https://hdl.handle.net/2027.42/169035,Archival Material,,,2021,,"China Entrepreneur Network, circa 2010",Office of Multi-Ethnic Student Affairs (University of Michigan) records,
"University of Michigan. College of Literature, Science, and the Arts.",https://hdl.handle.net/2027.42/168828,Archival Material,,,2021,,Sociology,"College of Literature, Science and the Arts records and publications",
"University of Michigan. College of Literature, Science, and the Arts.",https://hdl.handle.net/2027.42/168888,Archival Material,,,2021,,Sociology,"College of Literature, Science and the Arts records and publications",
University of Michigan. Office of Multi-Ethnic Student Affairs.,https://hdl.handle.net/2027.42/169043,Archival Material,,,2021,,"NAACP, circa 2010",Office of Multi-Ethnic Student Affairs (University of Michigan) records,
"University of Michigan. College of Literature, Science, and the Arts.",https://hdl.handle.net/2027.42/168199,Archival Material,,,2021,,2017,"College of Literature, Science and the Arts records and publications",
"University of Michigan. College of Literature, Science, and the Arts.",https://hdl.handle.net/2027.42/168721,Archival Material,,,2021,,"National Science Foundation (NSF) Material, 1994","College of Literature, Science and the Arts records and publications",
University of Michigan. Office of Multi-Ethnic Student Affairs.,https://hdl.handle.net/2027.42/169105,Archival Material,,,2021,,"Sigma Gamma Rho Sorority, 2011",Office of Multi-Ethnic Student Affairs (University of Michigan) records,
University of Michigan. Detroit Observatory.,https://hdl.handle.net/2027.42/167159,Archival Material,,,2021,,"Disk 5 of 9, 2002",Dance Gallery Foundation records,
"Variansyah, Ilham",https://hdl.handle.net/2027.42/167951,Thesis,Engineering,,2021,en_US,A Robust Second-Order Multiple Balance Method and Alpha-Weighted Multigroup Constants for Time-Dependent Nuclear Reactor Simulations,Dissertations and Theses (Ph.D. and Master's),
University of Michigan. Office of Multi-Ethnic Student Affairs.,https://hdl.handle.net/2027.42/168951,Archival Material,,,2021,,"Division of Student Affairs (DSA) Emerging Leaders, 2013",Office of Multi-Ethnic Student Affairs (University of Michigan) records,
University of Michigan. Office of Multi-Ethnic Student Affairs.,https://hdl.handle.net/2027.42/169108,Archival Material,,,2021,,"Sinaboro, 2011",Office of Multi-Ethnic Student Affairs (University of Michigan) records,
"Cleage, Albert B.",https://hdl.handle.net/2027.42/167563,Archival Material,,,2021,,"The Anointment of Jesus, December 6, 1987",Albert B. Cleage Jr. papers,
"Cathey, Amber",https://hdl.handle.net/2027.42/167955,Thesis,Health Sciences,,2021,en_US,Phthalate Exposures and Hormonal Disruption in Relation to Birth Outcomes,Dissertations and Theses (Ph.D. and Master's),
"Becker, Marc",https://hdl.handle.net/2027.42/168091,Thesis,Science,,2021,en_US,Development of New Methods Involving Strained Heterocycles,Dissertations and Theses (Ph.D. and Master's),
University of Michigan. Office of Academic Human Resources.,https://hdl.handle.net/2027.42/168655,Archival Material,,,2021,,Supporting documents,University Human Resources (University of Michigan) records and publications,
University of Michigan. Office of Multi-Ethnic Student Affairs.,https://hdl.handle.net/2027.42/169042,Archival Material,,,2021,,"Interfaith Action, circa 2010",Office of Multi-Ethnic Student Affairs (University of Michigan) records,
University of Michigan. Detroit Observatory.,https://hdl.handle.net/2027.42/167155,Archival Material,,,2021,,"Disk 1 of 9, 1998",Dance Gallery Foundation records,
"Kazemi Lari, Mohammad Ali",https://hdl.handle.net/2027.42/168099,Thesis,Health Sciences,,2021,en_US,Multidisciplinary Study of Soft Shape Morphing Systems,Dissertations and Theses (Ph.D. and Master's),
University of Michigan. Office of Academic Human Resources.,https://hdl.handle.net/2027.42/168615,Archival Material,,,2021,,Supporting documents,University Human Resources (University of Michigan) records and publications,
"Jondahl, Lynn",https://hdl.handle.net/2027.42/167186,Archival Material,,,2021,,"Team 14 Agreement, circa 2000-2002 and undated",Lynn Jondahl papers,
"Cresswell, Jennifer",https://hdl.handle.net/2027.42/168083,Thesis,Arts,,2021,en_US,"Murder, She Sang: A Progression on Sopranos and Death",Dissertations and Theses (Ph.D. and Master's),
University of Michigan. Office of Multi-Ethnic Student Affairs.,https://hdl.handle.net/2027.42/169104,Archival Material,,,2021,,"Sexual Assault Prevention and Awareness Center (SAPAC), 2011",Office of Multi-Ethnic Student Affairs (University of Michigan) records,
University of Michigan. Office of Academic Human Resources.,https://hdl.handle.net/2027.42/168652,Archival Material,,,2021,,Research scientist casebook,University Human Resources (University of Michigan) records and publications,
"University of Michigan. College of Literature, Science, and the Arts.",https://hdl.handle.net/2027.42/168893,Archival Material,,,2021,,Associate Professor,"College of Literature, Science and the Arts records and publications",
University of Michigan. Office of Multi-Ethnic Student Affairs.,https://hdl.handle.net/2027.42/169132,Archival Material,,,2021,,"Malaysian Student Association, 2012",Office of Multi-Ethnic Student Affairs (University of Michigan) records,
"Omari, Amel",https://hdl.handle.net/2027.42/168034,Thesis,Health Sciences,,2021,en_US,The Health Benefits of Educational Attainment and Citizenship for Racialized Migrants to France,Dissertations and Theses (Ph.D. and Master's),
"Nyadjro et al., E.S.",https://hdl.handle.net/2027.42/168391,Article,Science,Ann Arbor,2021,en_US,Enhancing Satellite Oceanography-Driven Research in West Africa: a Case Study of Capacity Development in an Underserved Region,"Earth and Environmental Sciences, Department of",Peer Reviewed
University of Michigan. Engineering Research Center for Reconfigurable Machining Systems.,https://hdl.handle.net/2027.42/167208,Archival Material,,,2021,,"Engineering Research Center/Reconfigurable Manufacturing Systems Patents, December 2004",Engineering Research Center for Reconfigurable Machining Systems (University of Michigan) records,
"Spaulding, De Witt C., b. 1841 or 2.",https://hdl.handle.net/2027.42/167626,Archival Material,,,2021,,"Diary transcription, 1861-1864, 2011",De Witt C. Spaulding papers,
Student Advocacy Center of Michigan.,https://hdl.handle.net/2027.42/169184,Archival Material,,,2021,,"Disc 1 of 2, 1997",Student Advocacy Center of Michigan records,
"Carlberg, Rachael",https://hdl.handle.net/2027.42/168570,Thesis,,,2021,en_US,Human activities have opposing impacts on Mediterranean Yellow-Legged Gull (Larus michahellis) breeding populations,Dissertations and Theses (Ph.D. and Master's),
University of Michigan. Office of Multi-Ethnic Student Affairs.,https://hdl.handle.net/2027.42/168956,Archival Material,,,2021,,"Leadership Connection, 2009",Office of Multi-Ethnic Student Affairs (University of Michigan) records,
University of Michigan. Office of Multi-Ethnic Student Affairs.,https://hdl.handle.net/2027.42/169049,Archival Material,,,2021,,"SERVE at the Ginsberg Center, 2010",Office of Multi-Ethnic Student Affairs (University of Michigan) records,
"Cumbey, Constance E.",https://hdl.handle.net/2027.42/167281,Archival Material,,,2021,,"Law Talk, February 27, 2004",Constance E. Cumbey Papers,
"University of Michigan. College of Literature, Science, and the Arts.",https://hdl.handle.net/2027.42/168702,Archival Material,,,2021,,"Coordinating Committee on the Undergraduate Experience (CCUE) and related material, circa 1991-1992","College of Literature, Science and the Arts records and publications",
"University of Michigan. College of Literature, Science, and the Arts.",https://hdl.handle.net/2027.42/168912,Archival Material,,,2021,,"Human Resources, LSA","College of Literature, Science and the Arts records and publications",
University of Michigan. Office of Multi-Ethnic Student Affairs.,https://hdl.handle.net/2027.42/169028,Archival Material,,,2021,,"Awarded Grants, circa 2010",Office of Multi-Ethnic Student Affairs (University of Michigan) records,
University of Michigan. Office of Multi-Ethnic Student Affairs.,https://hdl.handle.net/2027.42/169041,Archival Material,,,2021,,"I Miss You, circa 2010",Office of Multi-Ethnic Student Affairs (University of Michigan) records,
University of Michigan. Michigan Medicine. Volunteer Services.,https://hdl.handle.net/2027.42/167275,Archival Material,,,2021,,Disc 2 of 3,Michigan Medicine (University of Michigan) publications,
"Magnaghi, Russell M.",https://hdl.handle.net/2027.42/167598,Archival Material,,,2021,,Transcript,Russell M. Magnaghi collection,
University of Michigan. Office of Multi-Ethnic Student Affairs.,https://hdl.handle.net/2027.42/169147,Archival Material,,,2021,,"Division of Student Affairs (Office of Student Affairs), circa 2009-2010",Office of Multi-Ethnic Student Affairs (University of Michigan) records,
University of Michigan. Office of Academic Human Resources.,https://hdl.handle.net/2027.42/168622,Archival Material,,,2021,,Instructional track casebook,University Human Resources (University of Michigan) records and publications,
Student Advocacy Center of Michigan.,https://hdl.handle.net/2027.42/169188,Archival Material,,,2021,,"Quarter Report, Budget, and Student Intake Spreadsheet, 1996-1997",Student Advocacy Center of Michigan records,
